Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Schedule,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight
DCA01WA046,05/21/2001,Guam,,13.444304,144.793731,,,Non-Fatal,,,Boeing,747,SCHD,,0,1,,,
DCA00WA094,06/18/2000,"Addis Ababa, Ethiopia",Ethiopia,8.9806034,38.7577605,,,Incident,,,Boeing,767,SCHD,,0,0,,,
DCA00WA028,02/22/2000,"Harare, Zimbabwe",Zimbabwe,-17.8216288,31.0492259,,,Non-Fatal,,,Boeing,767,SCHD,,0,0,1,VMC,
DCA05WA032,01/19/2005,"Nice, France",France,43.7101728,7.2619532,,,Incident,Minor,N174DN,Boeing,767,SCHD,,0,0,,,
DCA06WA008A,11/06/2005,"Heathrow IAP, United Kingdom",United Kingdom,51.4700223,-0.4542955,,,Non-Fatal,Substantial,N781AN,Boeing,777,SCHD,,0,0,243,,
DCA01WA053,06/06/2001,"Danang, Vietnam",Vietnam,16.0544068,108.2021667,,,Incident,,,Boeing,777,SCHD,,0,0,,,
DCA05WA067,05/20/2005,"London, United Kingdom",United Kingdom,51.5073509,-0.1277583,,,Non-Fatal,Substantial,N864DA,Boeing,777,SCHD,,0,0,309,,
DCA01WA019,01/30/2001,,Australia,-25.274399,133.775131,,,Incident,,,Boeing,777,SCHD,,0,0,,,
DCA09WA042,03/26/2009,"Eldorado, Colombia",Colombia,2.93127,-73.20536,,Eldorado,Incident,Minor,,Boeing,727,SCHD,,0,0,,,
DCA06RA040,05/04/2006,"Banglore, India",India,12.9715987,77.5945627,,,Incident,Substantial,,Boeing,727,SCHD,,0,0,0,,
DCA08WA071,05/16/2008,"Kolonia, Federated States Of Micronesia",Federated States Of Micronesia,6.985,158.208333,,,Non-Fatal,Substantial,N319NE,Boeing,727,NSCH,,0,0,5,VMC,
DCA13WA072,04/05/2013,"Guatemala City, Guatemala",Guatemala,14.6349149,-90.5068824,,,Incident,Minor,N279AD,Boeing,737,SCHD,,0,0,5,,
DCA11WA062,05/20/2011,"Dublin, Ireland",Ireland,53.3498053,-6.2603097,,Dublin,Incident,,,Boeing,737,SCHD,,0,0,66,,
DCA11WA042,04/07/2011,"Hamburg, Germany",Germany,53.5510846,9.9936819,EDDH,Hamburg,Incident,Minor,,Boeing,737,SCHD,,0,0,86,,
DCA11WA041,04/04/2011,"Bucharest, Romania",Romania,44.4267674,26.1025384,LROP,"Henri Coanda, Bucharest",Incident,Substantial,,Boeing,737,SCHD,,0,0,83,,
DCA11WA017,12/08/2010,"Brasilia, Brazil",Brazil,-15.826691,-47.9218204,SBBR,Brasilia,Incident,,,Boeing,737,SCHD,,0,0,125,,
DCA08WA014,05/05/2006,"Jakarta, Indonesia",Indonesia,-6.2087634,106.845599,,,Non-Fatal,Minor,,Boeing,737,SCHD,,0,0,4,VMC,
DCA05RA096,09/05/2005,"Medan, Indonesia",Indonesia,3.5951956,98.6722227,,,Fatal(145),Destroyed,,Boeing,737,SCHD,,145,0,16,VMC,
DCA08WA069,02/10/2008,"Kansai, Japan",Japan,34.6413394,135.562902,,,Non-Fatal,,,Boeing,737,SCHD,,0,1,72,,
DCA06WA070,09/03/2006,"Doha, Qatar",Qatar,25.2854473,51.5310398,,,Incident,Minor,,Boeing,737,SCHD,,0,0,2,VMC,
DCA06WA052,06/15/2006,"East Midlands, United Kingdom",United Kingdom,,,,,Non-Fatal,Substantial,,Boeing,737,SCHD,,0,0,2,IMC,
DCA05RA092,08/14/2005,"Grammatikos, Greece",Greece,38.2031194,23.9632194,,,Fatal(121),Destroyed,,Boeing,737,SCHD,,121,0,,,
DCA05WA008B,11/07/2004,"Manchester, United Kingdom",United Kingdom,53.4807593,-2.2426305,,,Incident,Minor,,Boeing,737,SCHD,,0,0,,,
DCA05WA006,11/04/2004,"Kota Kinabalu, Malaysia",Malaysia,5.980408,116.0734568,,,Non-Fatal,Minor,,Boeing,737,SCHD,,0,0,2,IMC,
DCA08WA016,11/21/2007,"Jakarta, Indonesia",Indonesia,-6.2087634,106.845599,,,Incident,Minor,,Boeing,737,SCHD,,0,0,2,VMC,
DCA07RA030,03/07/2007,"Yogyakarta, Indonesia",Indonesia,-7.7955798,110.3694896,,,Fatal(23),Destroyed,,Boeing,737,SCHD,,23,50,60,,
DCA07WA017,12/24/2006,"Makassar, Indonesia",Indonesia,-5.1476651,119.4327314,,,Non-Fatal,Substantial,,Boeing,737,SCHD,,0,0,164,VMC,
DCA06WA051,06/15/2006,"Catania, Italy",Italy,37.5078772,15.0830304,,,Incident,Minor,,Boeing,737,SCHD,,0,0,102,,
DCA06WA065,06/08/2006,"Frankfurt, Germany",Germany,50.1109221,8.6821267,,,Incident,,,Boeing,737,SCHD,,0,0,2,VMC,
DCA01WA055,07/22/2001,"Monastir, Tunisia",Tunisia,35.7642515,10.8112885,,,Non-Fatal,Substantial,,Boeing,737,SCHD,,0,0,77,VMC,
DCA14WA082B,03/05/2014,"Buenos Aires, Argentina",Argentina,-34.6036844,-58.3815591,,,Non-Fatal,,,Boeing,737,,,0,0,359,,TAXI
DCA09RA030,02/25/2009,"Amsterdam, Netherlands",Netherlands,52.3675734,4.9041389,,,Fatal(9),Destroyed,,Boeing,737,SCHD,,9,27,45,,
OPS08IA014B,08/28/2008,,United States,37.09024,-95.712891,,,Incident,,,Boeing,737,SCHD,,0,0,159,,
DCA08WA100,08/16/2008,"Paris, France",France,48.856614,2.3522219,LFPG,Charles DeGaulle,Incident,,,Boeing,737,NSCH,,0,0,2,VMC,
DCA07WA053,06/25/2007,"Treviso, Italy",Italy,45.6668893,12.2430437,,,Non-Fatal,Minor,,Boeing,737,SCHD,,0,0,181,,
DCA07RA040,05/05/2007,"Douala, Cameroon",Cameroon,4.0510564,9.7678687,,,Fatal(114),Destroyed,,Boeing,737,SCHD,,114,0,,,
DCA06WA037,05/03/2006,"Skelleftea, Sweden",Sweden,64.750244,20.950917,,,Incident,Minor,,Boeing,737,NSCH,,0,0,,,
OPS08IA014A,08/28/2008,,United States,37.09024,-95.712891,,,Incident,,,Boeing,747,SCHD,,0,0,159,,
DCA08RA063,05/25/2008,"Brussels, Belgium",Belgium,50.8503396,4.3517103,,,Non-Fatal,Destroyed,N704CK,Boeing,747,NSCH,,0,0,5,,
DCA05WA005,11/07/2004,"Sharjah, United Arab Emirates",United Arab Emirates,25.3461728,55.4210705,,,Unavailable,Substantial,,Boeing,747,SCHD,,0,0,,,
DCA05WA007,11/04/2004,"Paris, France",France,48.856614,2.3522219,,,Incident,Minor,,Boeing,747,SCHD,,0,0,,,
ENG07WA026,04/14/2007,"Chicago, IL",United States,41.8781136,-87.6297982,,,Incident,,,Boeing,747,SCHD,,0,0,,,
DCA08WA094,08/26/2008,"Montreal, Canada",Canada,45.5016889,-73.567256,,,Incident,,,Boeing,747,SCHD,,0,0,2,VMC,
OPS06IA004B,01/27/2006,"Las Vegas, NV",United States,36.1699412,-115.1398296,,,Incident,,,Boeing,757,SCHD,,0,0,2,VMC,TAKEOFF
DCA07WA021,12/31/2006,"Athens, Greece",Greece,37.9838096,23.7275388,,,Incident,,,Boeing,757,SCHD,,0,0,227,,
DCA05RA049,03/10/2005,"Beijing, China",China,39.9041999,116.4073963,,,Non-Fatal,Substantial,,Boeing,757,SCHD,,0,0,2,,
CHI01LA154,06/05/2001,"Kokomo, IN",United States,40.486427,-86.1336033,,,Non-Fatal,,N563UA,Boeing,757,SCHD,,0,1,150,,CRUISE
DCA05WA043,03/14/2005,"Buenos Aires, Argentina",Argentina,-34.6036844,-58.3815591,,,Incident,,N656UA,Boeing,767,SCHD,,0,0,173,,
DCA06WA056,07/24/2006,"Cancun, Mexico",Mexico,21.161908,-86.8515279,,,Incident,,N67157,Boeing,767,SCHD,,0,0,138,,
DCA05WA008A,11/07/2004,"Manchester, United Kingdom",United Kingdom,53.4807593,-2.2426305,,,Incident,Minor,,Boeing,767,SCHD,,0,0,,,
ATL01WA106,09/07/2001,"Buenos Aires, Argentina",Argentina,-34.6036844,-58.3815591,,,Non-Fatal,,N194DN,Boeing,767,SCHD,,0,1,89,IMC,
DCA11WA043,04/10/2011,"Paris, France",France,48.856614,2.3522219,LFPG,Paris DeGaulle,Non-Fatal,Substantial,,Boeing,777,SCHD,,0,0,361,,
DCA08WA082,07/02/2008,"Milan, Italy",Italy,45.4642035,9.189982,,,Unavailable,Substantial,,Boeing,777,SCHD,,0,0,,,
DCA05WA042,03/11/2005,"Buenos Aires, Argentina",Argentina,-34.6036844,-58.3815591,,,Non-Fatal,Substantial,N790AN,Boeing,777,SCHD,,0,0,201,,
DEN06IA034,01/19/2006,"Denver, CO",United States,39.858333,-104.666667,DEN,DENVER INTL,Incident,Minor,N798UA,Boeing,777,SCHD,,0,0,184,IMC,STANDING
CHI03LA237,07/17/2003,"Chicago, IL",United States,41.979723,-87.904444,ORD,CHICAGO O'HARE INTL,Non-Fatal,,N779UA,Boeing,777,SCHD,,0,1,269,VMC,DESCENT
DCA04WA043,04/28/2004,"Bogota, Colombia",Colombia,4.7109886,-74.072092,,,Non-Fatal,Substantial,N189AX,McDonnell Douglas,DC-10,NSCH,,0,0,2,,
DCA97WA023,02/01/1997,"Fort du France, West Indies",West Indies,14.6160647,-61.0587804,,,Non-Fatal,,,McDonnell Douglas,DC-10,SCHD,,0,1,3,,
DCA11WA107,09/26/2011,"Puerto Ordaz, Venezuela",Venezuela,8.2750921,-62.7676633,,Puerto Ordaz,Non-Fatal,Substantial,,McDonnell Douglas,DC-9,SCHD,,0,0,130,,LANDING
SEA03IA046,03/14/2003,"Seattle, WA",United States,47.448889,-122.309444,SEA,Seattle-Tacoma International,Incident,,N298AA,McDonnell Douglas,DC-9,SCHD,,0,0,111,VMC,LANDING
DCA04MA082,09/19/2004,"Memphis, TN",United States,35.1495343,-90.0489801,KMEM,Memphis International,Non-Fatal,Substantial,N601FE,McDonnell Douglas,MD-11,NSCH,,0,0,2,VMC,LANDING
DCA02WA022,02/03/2002,"Dublin, Ireland",Ireland,53.3498053,-6.2603097,,,Incident,Minor,N803DE,McDonnell Douglas,MD-11,SCHD,,0,0,181,,
ANC05IA002,10/08/2004,"Anchorage, AK",United States,61.174445,-149.996389,ANC,Ted Stevens Anchorage Int'l,Incident,Minor,N275WA,McDonnell Douglas,MD-11,,,0,0,2,VMC,TAKEOFF
DCA06WA057,07/04/2006,"Toyota, Japan",Japan,35.842985,-78.682306,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,1,151,,
DCA13WA020,11/13/2012,"Johannesburg, South Africa",South Africa,-26.2041028,28.0473051,FAJS,Tambo,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,137,,
DCA08RA090,08/20/2008,"Madrid, Spain",Spain,40.4167754,-3.7037902,,,Fatal(154),Destroyed,,McDonnell Douglas,MD-80,SCHD,,154,18,,,
DCA07RA063,09/16/2007,"Phuket, Thailand",Thailand,7.8804479,98.3922504,,,Fatal(89),Destroyed,,McDonnell Douglas,MD-80,SCHD,,89,0,41,IMC,
DCA06WA027,03/04/2006,"Surabaya, Indonesia",Indonesia,-7.2574719,112.7520883,,,Incident,Substantial,,McDonnell Douglas,MD-80,SCHD,,0,0,143,VMC,
DCA08WA013,01/18/2006,"Makassar, Indonesia",Indonesia,-5.1476651,119.4327314,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,170,IMC,
DCA08WA012,08/19/2005,"Jakarta, Indonesia",Indonesia,-6.2087634,106.845599,,,Non-Fatal,Substantial,,McDonnell Douglas,MD-80,SCHD,,0,0,2,IMC,
DCA05RA093,08/16/2005,"Machiques, Venezuela",Venezuela,10.0605329,-72.5500596,,,Fatal(160),Destroyed,,McDonnell Douglas,MD-80,NSCH,,160,0,,,
DCA12RA084,06/03/2012,"Lagos, Nigeria",Nigeria,6.577223,3.321111,,,Fatal(153),Destroyed,,McDonnell Douglas,MD-80,SCHD,,153,0,,,
DCA11WA061,05/12/2011,"Tao-Yuan, Taiwan",Taiwan,24.9936281,121.3009798,,Tao-Yuan,Incident,Minor,,McDonnell Douglas,MD-90,SCHD,,0,0,101,,LANDING
DCA09WA073,05/28/2009,"Cagliari Airport, Italy",Italy,39.2510794,9.0556777,LIEE,Cagliari Airport,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,
DCA12WA080,05/16/2012,"Taipei, Taiwan",Taiwan,25.0329694,121.5654177,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,LANDING
IAD00IA026,03/12/2000,"BALTIMORE, MD",United States,39.2903848,-76.6121893,BWI,BALTIMORE-WASHINGTON INT,Incident,Minor,N838EX,Bombardier,DHC-8,SCHD,(DBA: US AIRWAYS EXPRESS),0,0,32,VMC,STANDING
NYC00LA007,10/06/1999,"PHILADELPHIA, PA",United States,39.9525839,-75.1652215,,,Non-Fatal,Substantial,N818EX,Bombardier,DHC-8,SCHD,ALLEGHENY AIRLINES INC.,0,0,15,VMC,CRUISE
DCA15WA156,04/12/2015,"Zurich, Switzerland",Switzerland,47.3768866,8.541694,,,Incident,,,Boeing,737,,,0,0,,,CLIMB
DCA15WA016B,09/17/2014,"Malaga, Spain",Spain,36.721261,-4.4212655,LEMG,Malaga,Incident,,,Boeing,737,SCHD,,0,0,2,,
DCA13WA160,12/02/2012,"Shannon, Ireland",Ireland,52.7124708,-8.8730677,,N/A,Incident,Minor,,Boeing,777,SCHD,,0,0,,,
ERA09LA444,08/05/2009,"Fayetteville, NC",United States,34.988055,-78.874723,,,Non-Fatal,,N328EN,Bombardier,DHC-8,SCHD,PIEDMONT AIRLINES INC (DBA: US Airways Express),0,1,32,VMC,
MIA96FA162,06/23/1996,"ORLANDO, FL",United States,28.5383355,-81.3792365,MCO,ORLANDO INTERNATIONAL,Non-Fatal,Substantial,N168CA,Embraer,EMB-120,SCHD,(DBA: COMAIR),0,0,32,VMC,DESCENT
LAX97FA189,05/21/1997,"SAN DIEGO, CA",United States,32.715738,-117.1610838,NKX,MIRAMAR NAS,Non-Fatal,Substantial,N198SW,Embraer,EMB-120,SCHD,(DBA: SKYWEST AIRLINES),0,0,17,VMC,TAKEOFF
NYC08LA178,04/12/2008,"Potsdam, NY",United States,44.676667,-74.948333,PTD,Potsdam Municipal Airport,Non-Fatal,Substantial,N62CZ,Embraer,EMB-110,NSCH,Air Now,0,0,1,IMC,LANDING
DCA08FA064,05/27/2008,"Dallas, TX",United States,32.75,-97.333333,DFW,Dallas Fort Worth IAP,Non-Fatal,,N816AE,Embraer,ERJ,SCHD,American Airlines (DBA: American Eagle Airlines),0,1,24,VMC,
DCA12CA082B,05/30/2012,"Chicago, IL",United States,41.973334,-87.903333,ORD,Chicago Oäó»Hare International,Non-Fatal,Substantial,N834AE,Embraer,ERJ,SCHD,AMERICAN AIRLINES INC,0,0,24,VMC,STANDING
DCA15CA108,03/19/2015,"Springfield, MO",United States,37.16,-93.429723,,N/A,Non-Fatal,Substantial,N625AE,Embraer,ERJ,SCHD,American Eagle Airlines,0,0,53,IMC,APPROACH
WPR09LA255,05/21/2009,"Los Angeles, CA",United States,33.9425,-118.406944,LAX,Los Angeles Int'l Airport,Non-Fatal,Substantial,N843AE,Embraer,ERJ,SCHD,American Eagle Airlines Inc,0,0,47,VMC,TAXI
CEN11IA369,06/03/2011,"Chicago, IL",United States,41.981389,-87.906667,ORD,Chicago O'Hare IAP,Incident,,N607AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,0,52,VMC,LANDING
CEN11LA250,03/26/2011,"Kansas City, MO",United States,37.9125,-93.590277,MCI,Kansas City IAP,Non-Fatal,,N931AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,1,51,VMC,CLIMB
CEN11LA092,11/23/2010,"Madison, WI",United States,43.14,-89.3375,MSN,Dane County Regional Airport,Non-Fatal,,N678AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,1,48,VMC,STANDING
CEN10LA363,06/28/2010,"PIONEER, LA",United States,32.383611,-94.706944,,,Non-Fatal,,N601DW,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,2,40,IMC,
CEN13CA117,12/28/2012,"CHICAGO, IL",United States,44.667778,-85.55,,,Non-Fatal,,N619AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC (DBA: AMERICAN EAGLE AIRLINES INC),0,1,2,VMC,TAKEOFF
CHI01IA055,12/27/2000,"CHICAGO, IL",United States,41.8781136,-87.6297982,,,Incident,,N721HS,Embraer,ERJ,SCHD,"AMERICAN EAGLE AIRLINES, INC. (DBA: AMERICAN EAGLE AIRLINES)",0,0,12,VMC,CLIMB
DCA95MA054,08/21/1995,"CARROLLTON, GA",United States,33.5801103,-85.0766113,CTJ,WEST GEORGIA REGIONAL,Fatal(8),Destroyed,N256AS,Embraer,EMB-120,SCHD,ATLANTIC SOUTHEAST AIRLINES (DBA: DELTA CONNECTOR),8,13,0,VMC,CLIMB
DCA08IA019,12/17/2007,"Jamaica, NY",United States,40.639722,73.778889,JFK,John F. Kennedy International,Incident,Minor,N272SK,Embraer,ERJ,SCHD,Chautauqua Airlines (DBA: Delta Connection),0,0,53,VMC,STANDING
CEN11IA270,04/03/2011,"Dubuque, IA",United States,42.401111,-90.705556,DBQ,Dubuque Regional Airport,Incident,Minor,N377SK,Embraer,ERJ,SCHD,Chautauqua Airlines Inc,0,0,47,VMC,TAXI
CEN11LA085,11/30/2010,"Milwaukee, WI",United States,41.916945,-88.3125,MKE,General Mitchell IAP,Non-Fatal,,N12530,Embraer,ERJ,SCHD,CHAUTAUQUA AIRLINES INC,0,1,19,IMC,CRUISE
DCA13CA056,02/19/2013,"Cincinnati, OH",United States,39.048611,-84.667778,KCVG,Cincinnati-Northern Kentucky,Non-Fatal,,N283SK,Embraer,ERJ,SCHD,CHAUTAUQUA AIRLINES INC,0,1,53,VMC,STANDING
CEN14LA262,05/28/2014,"Traverse City, MI",United States,44.741666,-85.581667,TVC,CHERRY CAPITAL,Non-Fatal,Substantial,N299SK,Embraer,ERJ,SCHD,CHAUTAUQUA AIRLINES INC (DBA: American Connection),0,0,45,VMC,APPROACH
NYC02IA076,03/26/2002,"Jefferson, NY",United States,42.477778,-74.668889,BDL,Bradley International Airport,Incident,Minor,N290SK,Embraer,ERJ,SCHD,Chautauqua Airlines Inc. (DBA: America West Express),0,0,17,IMC,DESCENT
NYC06LA114,05/12/2006,"Boston, MA",United States,42.364444,-71.005278,BOS,General Edward Lawrence Logan,Non-Fatal,Substantial,N275SK,Embraer,ERJ,SCHD,Chautauqua Airlines Inc. (DBA: US Airways Express),0,0,51,IMC,STANDING
MIA03LA127,06/18/2003,"Taylor, FL",United States,30.498889,-82.2925,,,Non-Fatal,,N294SK,Embraer,ERJ,SCHD,"Chautauqua Airlines, Inc. (DBA: Delta Connection)",0,1,52,IMC,DESCENT
DCA01MA031,03/19/2001,"West Palm Beach, FL",United States,26.7153424,-80.0533746,,,Non-Fatal,Substantial,N266CA,Embraer,EMB-120,SCHD,COMAIR INC,0,0,28,,CRUISE
DCA97MA017,01/09/1997,"MONROE, MI",United States,41.9164343,-83.3977101,DTW,DETROIT METROPOLITAN,Fatal(29),Destroyed,N265CA,Embraer,EMB-120,SCHD,"COMAIR, INC. (DBA: COMAIR AIRLINES)",29,0,0,IMC,APPROACH
WPR15LA239,08/07/2015,"South Lake Tahoe, CA",United States,38.893333,-120.004167,,N/A,Non-Fatal,,N204NN,Embraer,E-JET,SCHD,Compass Airlines LLC (DBA: American Eagle),0,1,65,VMC,
CEN11LA072,11/15/2010,"Minneapolis, MN",United States,44.9275,-93.303611,KMSP,Minneapolis-St. Paul Intl,Non-Fatal,Substantial,N604CZ,Embraer,E-JET,SCHD,"Compass Airlines, LLC (DBA: Delta Connectiton)",0,0,80,VMC,CLIMB
NYC01IA107,04/25/2001,"Norfolk, VA",United States,36.8507689,-76.2858726,ORF,Norfolk International Airport,Incident,,N29917,Embraer,ERJ,SCHD,CONTINENTAL EXPRESS INC,0,0,53,VMC,CRUISE
IAD05LA118B,08/08/2005,"Newark, NJ",United States,40.7,-74.172223,EWR,Newark Liberty International,Non-Fatal,Substantial,N10575,Embraer,ERJ,SCHD,CONTINENTAL EXPRESS INC,0,0,205,VMC,TAXI
FTW00IA228,08/12/2000,"San Angelo, TX",United States,31.4637723,-100.4370375,SJT,San Angelo Regional,Incident,,N16718,Embraer,EMB-120,SCHD,Continental Express Inc. (DBA: N/A),0,0,22,VMC,DESCENT
CEN11IA234,03/18/2011,"Akron, OH",United States,40.915,-81.443611,CAK,Akron-Canton Regional Airport,Incident,Minor,N11187,Embraer,ERJ,SCHD,Express Jet (DBA: United Express),0,0,46,VMC,LANDING
WPR10LA395,08/10/2010,"Salt Lake City, UT",United States,40.788333,-111.977778,KSLC,Salt Lake City International,Non-Fatal,Substantial,N14105,Embraer,ERJ,SCHD,Express Jet Airlines,0,0,50,VMC,APPROACH
CEN10IA157,03/12/2010,"Chicago, IL",United States,41.830556,-87.726945,ORD,Chicago O'Hare IAP,Incident,Minor,N16561,Embraer,ERJ,SCHD,EXPRESSJET AIRLINES INC,0,0,45,VMC,APPROACH
ENG11IA047,08/29/2011,"Moline, IL",United States,41.448611,-90.5075,MLI,QUAD CITY INTL,Incident,Minor,N27152,Embraer,ERJ,SCHD,EXPRESSJET AIRLINES INC,0,0,53,VMC,LANDING
NYC03FA035,01/06/2003,"Cleveland, OH",United States,41.445833,-81.8425,CLE,Cleveland-Hopkins Intl Arpt,Non-Fatal,Substantial,N16571,Embraer,ERJ,SCHD,ExpressJet Airlines Inc. (DBA: Continental Express),0,0,50,IMC,LANDING
DCA09FA025,12/31/2008,"New York, NY",United States,40.639722,-73.770278,JFK,John F. Kennedy International,Non-Fatal,Substantial,N844MJ,Embraer,ERJ,SCHD,"Freedom Airlines Inc., (DBA: Delta Connection)",0,0,53,IMC,
ATL96IA053,02/20/1996,"RALEIGH, NC",United States,35.7795897,-78.6381787,RDU,RALEIGH-DURHAM INTL,Incident,,N129AM,Embraer,EMB-120,SCHD,GREAT LAKES AVIATION LTD (DBA: MIDWAY CONNECTION),0,0,8,VMC,CLIMB
ENG09IA017,09/03/2009,"Nassau, Bahamas",Bahamas,25.0443312,-77.3503609,MYNN,Lynden Pindling International,Incident,Minor,N258JB,Embraer,E-JET,SCHD,JetBlue Airways,0,0,,,LANDING
NYC02LA013,10/16/2001,"Roanoke, VA",United States,37.315278,-79.134166,ROA,Roanoke Regional,Non-Fatal,Substantial,N825MJ,Embraer,ERJ,SCHD,Mesa Airlines (DBA: US Airways Express),0,0,33,VMC,LANDING
CEN09LA106,12/26/2008,"Kansas City, MO",United States,39.0997265,-94.5785667,KMCI,Kansas City International,Non-Fatal,,N871RW,Embraer,E-JET,SCHD,REPUBLIC AIRLINE INC (DBA: Republic Airlines),0,1,76,VMC,DESCENT
CEN10LA189,04/03/2010,"Runnells, IA",United States,41.525556,-93.313333,,,Non-Fatal,,N869RW,Embraer,E-JET,SCHD,Republic Airlines (DBA: Midwest Airlines),0,1,29,VMC,
DCA08CA041A,02/17/2008,"Washington, DC",United States,38.858333,-77.041666,KDCA,Washington Reagan,Non-Fatal,Minor,N828MD,Embraer,E-JET,SCHD,REPUBLIC AIRLINES INC,0,0,132,VMC,
DCA09FA068,07/27/2009,"Norfolk, VA",United States,36.894444,-76.201111,,N/A,Non-Fatal,,N135HQ,Embraer,E-JET,SCHD,"Republic Airlines Inc.,",0,1,85,VMC,CLIMB
DCA04IA018,01/19/2004,"Bangor, MA",United States,44.8016128,-68.7712257,,,Incident,Minor,N734EK,Embraer,ERJ,SCHD,SIMMONS AIRLINES INC,0,0,40,VMC,TAKEOFF
LAX97IA056,11/29/1996,"LOS ANGELES, CA",United States,34.0522342,-118.2436849,LAX,LOS ANGELES INTERNATIONAL,Incident,,N291SW,Embraer,EMB-120,SCHD,"SKYWEST AIRLINES (DBA: SKYWEST AIRLINES, INC.)",0,0,17,VMC,APPROACH
WPR09IA123,02/21/2009,"Salt Lake City, UT",United States,40.788333,-111.9775,SLC,Salt Lake City Int. Airport,Incident,Minor,N270YV,Embraer,EMB-120,SCHD,SKYWEST AIRLINES INC,0,0,4,VMC,TAXI
WPR10IA135,02/16/2010,"Los Angeles, CA",United States,33.942222,-118.3975,LAX,Los Angeles International,Incident,Minor,N226SW,Embraer,EMB-120,SCHD,SKYWEST AIRLINES INC (DBA: United Express),0,0,31,VMC,TAXI
LAX01LA105,02/25/2001,"MONTEREY, CA",United States,36.416667,-121.833333,,,Non-Fatal,,N288SW,Embraer,EMB-120,SCHD,"SKYWEST AIRLINES, INC.",0,1,32,VMC,DESCENT
DFW08CA215,08/14/2008,"St. Louis, MO",United States,38.738611,-90.339444,KSTL,St. Louis International,Non-Fatal,Substantial,N814HK,Embraer,ERJ,SCHD,TRANS STATES AIRLINES (DBA: American Connection),0,0,36,VMC,LANDING
CHI05IA116,05/19/2005,"Kansas City, MO",United States,39.0997265,-94.5785667,,,Incident,Minor,N814HK,Embraer,ERJ,SCHD,TRANS STATES AIRLINES INC (DBA: American Connection),0,0,54,VMC,CRUISE
DCA11CA036,02/24/2011,"New York, NY",United States,40.777223,-73.8725,KLGA,LaGuardia,Non-Fatal,,N957UW,Embraer,E-JET,SCHD,US AIRWAYS INC,0,1,92,VMC,LANDING
LAX95LA255,07/17/1995,"LOS ANGELES, CA",United States,34.0522342,-118.2436849,LAX,LOS ANGELES INTERNATIONAL,Non-Fatal,Substantial,N268UE,Embraer,EMB-120,SCHD,WEST AIR COMMUTER AIRLINES INC (DBA: UNITED EXPRESS),0,0,6,VMC,TAXI
ERA14IA249,05/21/2014,"Warren, VT",United States,44.1175,-72.826945,0B7,WARREN-SUGARBUSH,Incident,Minor,N116WA,Embraer,EMB-110,NSCH,WIGGINS AIRWAYS INC (DBA: Wiggins Airways),0,0,1,VMC,
DCA06RA076B,09/29/2006,"Azevedo, Brazil",Brazil,36.0014258,-78.9382286,,Cachimbo airbase,Fatal(154),Minor,N600XL,Embraer,ERJ,,,154,0,7,IMC,
FTW98MA126,02/11/1998,"Beaumont, TX",United States,30.080174,-94.1265562,BPT,Jefferson County,Non-Fatal,Substantial,N14931,Embraer,ERJ,,,0,1,2,VMC,TAKEOFF
NYC06MA192,08/04/2006,"Pownal, VT",United States,42.805,-73.157222,DDH,William H Morse,Fatal(1),Destroyed,N59BA,Embraer,EMB-110,,,1,0,,IMC,APPROACH
ATL06LA022,12/09/2005,"Orangeburg, SC",United States,33.463333,-80.859167,OGB,ORANGEBURG MUNI,Non-Fatal,Substantial,N790RA,Embraer,EMB-110,,,0,1,,VMC,APPROACH
IAD05CA019,11/29/2004,"Cleveland, OH",United States,41.411667,-81.849722,CLE,Cleveland-Hopkins Int.,Non-Fatal,Substantial,N995CW,Embraer,ERJ,,,0,0,6,VMC,TAXI
NYC01LA125,04/12/2001,"Cleveland, OH",United States,41.49932,-81.6943605,CLE,CLEVELAND-HOPKINS INTL,Non-Fatal,Substantial,N735TS,Embraer,ERJ,,,0,0,3,VMC,TAXI
NYC08LA062B,12/14/2007,"New York, NY",United States,40.658333,-73.786666,JFK,John F. Kennedy International,Non-Fatal,Substantial,N184JB,Embraer,E-JET,SCHD,,0,0,5,IMC,STANDING
ERA13CA147,02/24/2013,"Tunica, MS",United States,34.685,-90.347777,UTA,Tunica Municipal,Non-Fatal,,N164HQ,Embraer,E-JET,,,0,1,3,VMC,LANDING
